country,year,age,gender
JP,2003,35-44,m
JP,2004,35-44,m
JP,2005,35-44,m
JP,2006,35-44,m
JP,2007,35-44,m
JP,2008,35-44,m
KE,1995,35-44,m
KE,1996,35-44,m
KE,1997,35-44,m
KE,1998,35-44,m
KE,1999,35-44,m
KE,2000,35-44,m
KE,2001,35-44,m
KE,2002,35-44,m
KE,2003,35-44,m
KE,2004,35-44,m
KE,2005,35-44,m
KE,2006,35-44,m
KE,2007,35-44,m
KE,2008,35-44,m
KG,1995,35-44,m
KG,1996,35-44,m
KG,1997,35-44,m
KG,1998,35-44,m
KG,1999,35-44,m
KG,2000,35-44,m
KG,2001,35-44,m
KG,2002,35-44,m
KG,2003,35-44,m
KG,2004,35-44,m
KG,2005,35-44,m
KG,2006,35-44,m
KG,2007,35-44,m
KG,2008,35-44,m
KH,1995,35-44,m
KH,1996,35-44,m
KH,1998,35-44,m
KH,1999,35-44,m
KH,2000,35-44,m
KH,2001,35-44,m
KH,2002,35-44,m
KH,2003,35-44,m
KH,2004,35-44,m
KH,2005,35-44,m
KH,2006,35-44,m
KH,2007,35-44,m
KH,2008,35-44,m
KI,1996,35-44,m
KI,1997,35-44,m
KI,1998,35-44,m
KI,1999,35-44,m
KI,2000,35-44,m
KI,2001,35-44,m
KI,2002,35-44,m
KI,2003,35-44,m
KI,2004,35-44,m
KI,2005,35-44,m
KI,2006,35-44,m
KI,2007,35-44,m
KI,2008,35-44,m
KM,1995,35-44,m
KM,1996,35-44,m
KM,1998,35-44,m
KM,2000,35-44,m
KM,2001,35-44,m
KM,2002,35-44,m
KM,2003,35-44,m
KM,2005,35-44,m
KM,2006,35-44,m
KM,2008,35-44,m
KN,1996,35-44,m
KN,1998,35-44,m
KN,2007,35-44,m
KN,2008,35-44,m
KP,1997,35-44,m
KP,1998,35-44,m
KP,1999,35-44,m
KP,2000,35-44,m
KP,2001,35-44,m
KP,2002,35-44,m
KP,2003,35-44,m
KP,2004,35-44,m
KP,2005,35-44,m
KP,2006,35-44,m
KP,2007,35-44,m
KP,2008,35-44,m
KR,1995,35-44,m
KR,1996,35-44,m
KR,1997,35-44,m
KR,1998,35-44,m
KR,1999,35-44,m
KR,2000,35-44,m
KR,2001,35-44,m
KR,2002,35-44,m
KR,2003,35-44,m
KR,2004,35-44,m
KR,2005,35-44,m
KR,2006,35-44,m
KR,2007,35-44,m
KR,2008,35-44,m
KW,1995,35-44,m
KW,1996,35-44,m
KW,1997,35-44,m
KW,1998,35-44,m
KW,1999,35-44,m
KW,2000,35-44,m
KW,2001,35-44,m
KW,2002,35-44,m
KW,2003,35-44,m
KW,2004,35-44,m
KW,2005,35-44,m
KW,2006,35-44,m
KW,2007,35-44,m
KW,2008,35-44,m
KY,1998,35-44,m
KY,1999,35-44,m
KY,2000,35-44,m
KY,2001,35-44,m
KY,2003,35-44,m
KY,2004,35-44,m
KY,2006,35-44,m
KY,2007,35-44,m
KZ,1997,35-44,m
KZ,1998,35-44,m
KZ,1999,35-44,m
KZ,2000,35-44,m
KZ,2001,35-44,m
KZ,2002,35-44,m
KZ,2004,35-44,m
KZ,2005,35-44,m
KZ,2006,35-44,m
KZ,2007,35-44,m
KZ,2008,35-44,m
LA,1995,35-44,m
LA,1996,35-44,m
LA,1997,35-44,m
LA,1998,35-44,m
LA,1999,35-44,m
LA,2000,35-44,m
LA,2001,35-44,m
LA,2002,35-44,m
LA,2003,35-44,m
LA,2004,35-44,m
LA,2005,35-44,m
LA,2006,35-44,m
LA,2007,35-44,m
LA,2008,35-44,m
LB,1995,35-44,m
LB,1996,35-44,m
LB,1997,35-44,m
LB,1998,35-44,m
LB,1999,35-44,m
LB,2000,35-44,m
LB,2001,35-44,m
LB,2002,35-44,m
LB,2003,35-44,m
LB,2004,35-44,m
LB,2005,35-44,m
LB,2006,35-44,m
LB,2007,35-44,m
LB,2008,35-44,m
LC,1997,35-44,m
LC,1998,35-44,m
LC,2000,35-44,m
LC,2001,35-44,m
LC,2002,35-44,m
LC,2003,35-44,m
LC,2004,35-44,m
LC,2005,35-44,m
LC,2007,35-44,m
LC,2008,35-44,m
LK,1995,35-44,m
LK,1996,35-44,m
LK,1997,35-44,m
LK,1998,35-44,m
LK,1999,35-44,m
LK,2000,35-44,m
LK,2001,35-44,m
LK,2002,35-44,m
LK,2003,35-44,m
LK,2004,35-44,m
LK,2005,35-44,m
LK,2006,35-44,m
LK,2007,35-44,m
LK,2008,35-44,m
LR,1996,35-44,m
LR,1998,35-44,m
LR,2000,35-44,m
LR,2001,35-44,m
LR,2002,35-44,m
LR,2003,35-44,m
LR,2004,35-44,m
LR,2005,35-44,m
LR,2006,35-44,m
LR,2008,35-44,m
LS,1995,35-44,m
LS,1996,35-44,m
LS,1997,35-44,m
LS,1998,35-44,m
LS,2000,35-44,m
LS,2002,35-44,m
LS,2003,35-44,m
LS,2004,35-44,m
LS,2005,35-44,m
LS,2006,35-44,m
LS,2007,35-44,m
LS,2008,35-44,m
LT,1995,35-44,m
LT,1996,35-44,m
LT,1997,35-44,m
LT,1998,35-44,m
LT,1999,35-44,m
LT,2000,35-44,m
LT,2001,35-44,m
LT,2002,35-44,m
LT,2003,35-44,m
LT,2004,35-44,m
LT,2005,35-44,m
LT,2006,35-44,m
LT,2007,35-44,m
LT,2008,35-44,m
LU,1996,35-44,m
LU,1997,35-44,m
LU,1998,35-44,m
LU,2001,35-44,m
LU,2002,35-44,m
LU,2003,35-44,m
LU,2004,35-44,m
LU,2005,35-44,m
LU,2006,35-44,m
LU,2007,35-44,m
LU,2008,35-44,m
LV,1995,35-44,m
LV,1996,35-44,m
LV,1997,35-44,m
LV,1998,35-44,m
LV,1999,35-44,m
LV,2000,35-44,m
LV,2001,35-44,m
LV,2002,35-44,m
LV,2003,35-44,m
LV,2004,35-44,m
LV,2005,35-44,m
LV,2006,35-44,m
LV,2007,35-44,m
LV,2008,35-44,m
LY,1995,35-44,m
LY,1996,35-44,m
LY,1999,35-44,m
LY,2000,35-44,m
LY,2003,35-44,m
LY,2004,35-44,m
LY,2005,35-44,m
LY,2006,35-44,m
LY,2007,35-44,m
LY,2008,35-44,m
MA,1995,35-44,m
MA,1996,35-44,m
MA,1997,35-44,m
MA,1998,35-44,m
MA,1999,35-44,m
MA,2000,35-44,m
MA,2001,35-44,m
MA,2002,35-44,m
MA,2003,35-44,m
MA,2004,35-44,m
MA,2005,35-44,m
MA,2006,35-44,m
MA,2007,35-44,m
MA,2008,35-44,m
MC,1999,35-44,m
MD,1995,35-44,m
MD,1996,35-44,m
MD,1997,35-44,m
MD,1998,35-44,m
MD,1999,35-44,m
MD,2000,35-44,m
MD,2001,35-44,m
MD,2002,35-44,m
MD,2003,35-44,m
MD,2004,35-44,m
MD,2005,35-44,m
MD,2006,35-44,m
MD,2007,35-44,m
MD,2008,35-44,m
ME,2005,35-44,m
ME,2006,35-44,m
ME,2007,35-44,m
ME,2008,35-44,m
MG,1995,35-44,m
MG,1996,35-44,m
MG,1998,35-44,m
MG,2001,35-44,m
MG,2002,35-44,m
MG,2003,35-44,m
MG,2004,35-44,m
MG,2005,35-44,m
MG,2006,35-44,m
MG,2007,35-44,m
MG,2008,35-44,m
MH,1996,35-44,m
MH,1998,35-44,m
MH,1999,35-44,m
MH,2000,35-44,m
MH,2001,35-44,m
MH,2002,35-44,m
MH,2003,35-44,m
MH,2004,35-44,m
MH,2005,35-44,m
MH,2006,35-44,m
MH,2007,35-44,m
MH,2008,35-44,m
MK,1995,35-44,m
MK,1996,35-44,m
MK,1997,35-44,m
MK,1998,35-44,m
MK,1999,35-44,m
MK,2000,35-44,m
MK,2001,35-44,m
MK,2002,35-44,m
MK,2003,35-44,m
MK,2004,35-44,m
MK,2005,35-44,m
MK,2006,35-44,m
MK,2007,35-44,m
MK,2008,35-44,m
ML,1995,35-44,m
ML,1996,35-44,m
ML,1997,35-44,m
ML,1998,35-44,m
ML,1999,35-44,m
ML,2000,35-44,m
ML,2002,35-44,m
ML,2003,35-44,m
ML,2004,35-44,m
ML,2005,35-44,m
ML,2006,35-44,m
ML,2007,35-44,m
ML,2008,35-44,m
MM,1995,35-44,m
MM,1996,35-44,m
MM,1997,35-44,m
MM,1998,35-44,m
MM,1999,35-44,m
MM,2000,35-44,m
MM,2001,35-44,m
MM,2002,35-44,m
MM,2003,35-44,m
MM,2004,35-44,m
MM,2005,35-44,m
MM,2006,35-44,m
MM,2007,35-44,m
MM,2008,35-44,m
MN,1994,35-44,m
MN,1995,35-44,m
MN,1996,35-44,m
MN,1997,35-44,m
MN,1998,35-44,m
MN,1999,35-44,m
MN,2000,35-44,m
MN,2001,35-44,m
MN,2002,35-44,m
MN,2003,35-44,m
MN,2004,35-44,m
MN,2005,35-44,m
MN,2006,35-44,m
MN,2007,35-44,m
MN,2008,35-44,m
MO,1995,35-44,m
MO,1996,35-44,m
MO,1997,35-44,m
MO,1998,35-44,m
MO,2000,35-44,m
MO,2001,35-44,m
MO,2002,35-44,m
MO,2003,35-44,m
MO,2004,35-44,m
MO,2005,35-44,m
MO,2006,35-44,m
MO,2007,35-44,m
MO,2008,35-44,m
MP,1995,35-44,m
MP,1996,35-44,m
MP,1998,35-44,m
MP,2000,35-44,m
MP,2001,35-44,m
MP,2002,35-44,m
MP,2003,35-44,m
MP,2004,35-44,m
MP,2005,35-44,m
MP,2006,35-44,m
MP,2007,35-44,m
MP,2008,35-44,m
MR,1997,35-44,m
MR,1999,35-44,m
MR,2004,35-44,m
MR,2006,35-44,m
MR,2007,35-44,m
MR,2008,35-44,m
MS,2003,35-44,m
MS,2004,35-44,m
MT,1995,35-44,m
MT,1996,35-44,m
MT,1997,35-44,m
MT,1998,35-44,m
MT,1999,35-44,m
MT,2000,35-44,m
MT,2002,35-44,m
MT,2003,35-44,m
MT,2004,35-44,m
MT,2005,35-44,m
MT,2006,35-44,m
MT,2007,35-44,m
MT,2008,35-44,m
MU,1995,35-44,m
MU,1998,35-44,m
MU,1999,35-44,m
MU,2000,35-44,m
MU,2002,35-44,m
MU,2003,35-44,m
MU,2004,35-44,m
MU,2005,35-44,m
MU,2006,35-44,m
MU,2007,35-44,m
MU,2008,35-44,m
MV,1995,35-44,m
MV,1996,35-44,m
MV,1997,35-44,m
MV,1998,35-44,m
MV,1999,35-44,m
MV,2000,35-44,m
MV,2001,35-44,m
MV,2002,35-44,m
MV,2003,35-44,m
MV,2004,35-44,m
MV,2005,35-44,m
MV,2006,35-44,m
MV,2007,35-44,m
MV,2008,35-44,m
MW,1995,35-44,m
MW,1996,35-44,m
MW,1997,35-44,m
MW,1998,35-44,m
MW,1999,35-44,m
MW,2000,35-44,m
MW,2001,35-44,m
MW,2003,35-44,m
MW,2004,35-44,m
MW,2005,35-44,m
MW,2006,35-44,m
MW,2007,35-44,m
MW,2008,35-44,m
MX,1996,35-44,m
MX,1998,35-44,m
MX,1999,35-44,m
MX,2000,35-44,m
MX,2001,35-44,m
MX,2002,35-44,m
MX,2003,35-44,m
MX,2004,35-44,m
MX,2005,35-44,m
MX,2006,35-44,m
MX,2007,35-44,m
MX,2008,35-44,m
MY,1995,35-44,m
MY,1996,35-44,m
MY,1997,35-44,m
MY,1998,35-44,m
MY,1999,35-44,m
MY,2000,35-44,m
MY,2001,35-44,m
MY,2002,35-44,m
MY,2003,35-44,m
MY,2004,35-44,m
MY,2005,35-44,m
MY,2006,35-44,m
MY,2007,35-44,m
MY,2008,35-44,m
MZ,1995,35-44,m
MZ,1996,35-44,m
MZ,1997,35-44,m
,1995,35-44,m
,1996,35-44,m
,1997,35-44,m
,1998,35-44,m
,1999,35-44,m
,2000,35-44,m
,2001,35-44,m
,2002,35-44,m
,2003,35-44,m
,2004,35-44,m
,2005,35-44,m
,2006,35-44,m
,2007,35-44,m
,2008,35-44,m
NC,1995,35-44,m
NC,1996,35-44,m
NC,1999,35-44,m
NC,2000,35-44,m
NC,2001,35-44,m
NC,2002,35-44,m
NC,2003,35-44,m
NC,2004,35-44,m
NC,2005,35-44,m
NC,2006,35-44,m
NC,2007,35-44,m
NC,2008,35-44,m
NE,1997,35-44,m
NE,1998,35-44,m
NE,2000,35-44,m
NE,2003,35-44,m
NE,2005,35-44,m
NE,2006,35-44,m
NE,2007,35-44,m
NE,2008,35-44,m
NG,1995,35-44,m
NG,1996,35-44,m
NG,1997,35-44,m
NG,1998,35-44,m
NG,2000,35-44,m
NG,2001,35-44,m
NG,2002,35-44,m
NG,2003,35-44,m
NG,2004,35-44,m
NG,2005,35-44,m
NG,2006,35-44,m
NG,2007,35-44,m
NG,2008,35-44,m
NI,1995,35-44,m
NI,1996,35-44,m
NI,1997,35-44,m
NI,1998,35-44,m
NI,1999,35-44,m
NI,2000,35-44,m
NI,2001,35-44,m
NI,2002,35-44,m
NI,2003,35-44,m
NI,2004,35-44,m
NI,2005,35-44,m
NI,2006,35-44,m
NI,2007,35-44,m
NI,2008,35-44,m
NL,1995,35-44,m
NL,1996,35-44,m
NL,1997,35-44,m
NL,1998,35-44,m
NL,1999,35-44,m
NL,2000,35-44,m
NL,2001,35-44,m
NL,2002,35-44,m
NL,2003,35-44,m
NL,2004,35-44,m
NL,2005,35-44,m
NL,2006,35-44,m
NL,2007,35-44,m
NL,2008,35-44,m
NO,1995,35-44,m
NO,1996,35-44,m
NO,1997,35-44,m
NO,1998,35-44,m
NO,1999,35-44,m
NO,2000,35-44,m
NO,2001,35-44,m
NO,2002,35-44,m
NO,2003,35-44,m
NO,2004,35-44,m
NO,2005,35-44,m
NO,2006,35-44,m
NO,2007,35-44,m
NO,2008,35-44,m
NP,1996,35-44,m
NP,1998,35-44,m
NP,1999,35-44,m
NP,2000,35-44,m
NP,2001,35-44,m
NP,2002,35-44,m
NP,2003,35-44,m
NP,2004,35-44,m
NP,2005,35-44,m
NP,2006,35-44,m
NP,2007,35-44,m
NP,2008,35-44,m
NR,1999,35-44,m
NR,2001,35-44,m
NR,2003,35-44,m
NR,2006,35-44,m
NR,2007,35-44,m
NR,2008,35-44,m
NU,2004,35-44,m
NU,2005,35-44,m
NU,2006,35-44,m
NU,2007,35-44,m
NZ,1995,35-44,m
NZ,1996,35-44,m
NZ,1997,35-44,m
NZ,1998,35-44,m
NZ,1999,35-44,m
NZ,2000,35-44,m
NZ,2001,35-44,m
NZ,2002,35-44,m
NZ,2003,35-44,m
NZ,2004,35-44,m
NZ,2005,35-44,m
NZ,2006,35-44,m
NZ,2007,35-44,m
NZ,2008,35-44,m
OM,1995,35-44,m
OM,1996,35-44,m
OM,1997,35-44,m
OM,1998,35-44,m
OM,1999,35-44,m
OM,2000,35-44,m
OM,2001,35-44,m
OM,2002,35-44,m
OM,2003,35-44,m
OM,2004,35-44,m
OM,2005,35-44,m
OM,2006,35-44,m
OM,2007,35-44,m
OM,2008,35-44,m
PA,1995,35-44,m
PA,1996,35-44,m
PA,1997,35-44,m
PA,1998,35-44,m
PA,1999,35-44,m
PA,2000,35-44,m
PA,2001,35-44,m
PA,2002,35-44,m
PA,2003,35-44,m
PA,2004,35-44,m
PA,2005,35-44,m
PA,2006,35-44,m
PA,2007,35-44,m
PA,2008,35-44,m
PE,1995,35-44,m
PE,1996,35-44,m
PE,1997,35-44,m
PE,1998,35-44,m
PE,1999,35-44,m
PE,2000,35-44,m
PE,2001,35-44,m
PE,2002,35-44,m
PE,2003,35-44,m
PE,2004,35-44,m
PE,2005,35-44,m
PE,2006,35-44,m
PE,2007,35-44,m
PE,2008,35-44,m
PF,1996,35-44,m
PF,1997,35-44,m
PF,1998,35-44,m
PF,1999,35-44,m
PF,2000,35-44,m
PF,2001,35-44,m
PF,2002,35-44,m
PF,2003,35-44,m
PF,2004,35-44,m
PF,2005,35-44,m
PF,2006,35-44,m
PF,2007,35-44,m
PF,2008,35-44,m
PG,1996,35-44,m
PG,1997,35-44,m
PG,1998,35-44,m
PG,1999,35-44,m
PG,2000,35-44,m
PG,2001,35-44,m
PG,2002,35-44,m
PG,2003,35-44,m
PG,2004,35-44,m
PG,2005,35-44,m
PG,2006,35-44,m
PG,2007,35-44,m
PG,2008,35-44,m
PH,1995,35-44,m
PH,1996,35-44,m
PH,1997,35-44,m
PH,1998,35-44,m
PH,2003,35-44,m
PH,2004,35-44,m
PH,2005,35-44,m
PH,2006,35-44,m
PH,2007,35-44,m
PH,2008,35-44,m
PK,1995,35-44,m
PK,1998,35-44,m
PK,1999,35-44,m
PK,2000,35-44,m
PK,2001,35-44,m
PK,2002,35-44,m
PK,2003,35-44,m
PK,2004,35-44,m
PK,2005,35-44,m
PK,2006,35-44,m
PK,2007,35-44,m
PK,2008,35-44,m
PL,1995,35-44,m
PL,1996,35-44,m
PL,1997,35-44,m
PL,1998,35-44,m
PL,1999,35-44,m
PL,2000,35-44,m
PL,2001,35-44,m
PL,2002,35-44,m
PL,2003,35-44,m
PL,2004,35-44,m
PL,2005,35-44,m
PL,2006,35-44,m
PL,2007,35-44,m
PL,2008,35-44,m
PR,1995,35-44,m
PR,1996,35-44,m
PR,1997,35-44,m
PR,1998,35-44,m
PR,1999,35-44,m
PR,2000,35-44,m
PR,2001,35-44,m
PR,2002,35-44,m
PR,2003,35-44,m
PR,2004,35-44,m
PR,2005,35-44,m
PR,2006,35-44,m
PR,2007,35-44,m
PR,2008,35-44,m
PS,1995,35-44,m
PS,1996,35-44,m
PS,2003,35-44,m
PS,2006,35-44,m
PS,2007,35-44,m
PS,2008,35-44,m
PT,1995,35-44,m
PT,1996,35-44,m
PT,1997,35-44,m
PT,1998,35-44,m
PT,1999,35-44,m
PT,2000,35-44,m
PT,2001,35-44,m
PT,2002,35-44,m
PT,2003,35-44,m
PT,2004,35-44,m
PT,2005,35-44,m
PT,2006,35-44,m
PT,2007,35-44,m
PT,2008,35-44,m
PW,1995,35-44,m
PW,1996,35-44,m
PW,1997,35-44,m
PW,1999,35-44,m
PW,2002,35-44,m
PW,2003,35-44,m
PW,2006,35-44,m
PW,2007,35-44,m
PY,1995,35-44,m
PY,1996,35-44,m
PY,1997,35-44,m
PY,1998,35-44,m
PY,1999,35-44,m
PY,2000,35-44,m
PY,2001,35-44,m
PY,2002,35-44,m
PY,2003,35-44,m
PY,2004,35-44,m
PY,2005,35-44,m
PY,2006,35-44,m
PY,2007,35-44,m
PY,2008,35-44,m
QA,1995,35-44,m
QA,1996,35-44,m
QA,1997,35-44,m
QA,1998,35-44,m
QA,1999,35-44,m
QA,2000,35-44,m
QA,2001,35-44,m
QA,2002,35-44,m
QA,2003,35-44,m
QA,2004,35-44,m
QA,2005,35-44,m
QA,2006,35-44,m
QA,2007,35-44,m
QA,2008,35-44,m
RO,1995,35-44,m
RO,1996,35-44,m
RO,1997,35-44,m
RO,1998,35-44,m
RO,1999,35-44,m
RO,2000,35-44,m
RO,2001,35-44,m
RO,2002,35-44,m
RO,2003,35-44,m
RO,2004,35-44,m
RO,2005,35-44,m
RO,2006,35-44,m
RO,2007,35-44,m
RO,2008,35-44,m
RS,2005,35-44,m
RS,2006,35-44,m
RS,2007,35-44,m
RS,2008,35-44,m
RU,1996,35-44,m
RU,1997,35-44,m
RU,1998,35-44,m
RU,1999,35-44,m
RU,2000,35-44,m
RU,2001,35-44,m
RU,2002,35-44,m
RU,2003,35-44,m
RU,2004,35-44,m
RU,2006,35-44,m
RU,2007,35-44,m
RU,2008,35-44,m
RW,1996,35-44,m
RW,1997,35-44,m
RW,1999,35-44,m
RW,2000,35-44,m
RW,2002,35-44,m
RW,2003,35-44,m
RW,2004,35-44,m
RW,2005,35-44,m
RW,2006,35-44,m
RW,2007,35-44,m
RW,2008,35-44,m
SA,1998,35-44,m
SA,1999,35-44,m
SA,2000,35-44,m
SA,2001,35-44,m
SA,2002,35-44,m
SA,2003,35-44,m
SA,2004,35-44,m
SA,2005,35-44,m
SA,2006,35-44,m
SA,2007,35-44,m
SA,2008,35-44,m
SB,1995,35-44,m
SB,1996,35-44,m
SB,1997,35-44,m
SB,1998,35-44,m
SB,2000,35-44,m
SB,2002,35-44,m
SB,2003,35-44,m
SB,2004,35-44,m
SB,2005,35-44,m
SB,2006,35-44,m
SB,2007,35-44,m
SB,2008,35-44,m
SC,1995,35-44,m
SC,1996,35-44,m
SC,1997,35-44,m
SC,1998,35-44,m
SC,2000,35-44,m
SC,2001,35-44,m
SC,2002,35-44,m
SC,2003,35-44,m
SC,2004,35-44,m
SC,2005,35-44,m
SC,2008,35-44,m
SD,1995,35-44,m
SD,1998,35-44,m
SD,1999,35-44,m
SD,2000,35-44,m
SD,2001,35-44,m
SD,2002,35-44,m
SD,2003,35-44,m
SD,2004,35-44,m
SD,2005,35-44,m
SD,2006,35-44,m
SD,2007,35-44,m
SD,2008,35-44,m
SE,1995,35-44,m
SE,1996,35-44,m
SE,1997,35-44,m
SE,1998,35-44,m
SE,1999,35-44,m
SE,2000,35-44,m
SE,2001,35-44,m
SE,2002,35-44,m
SE,2003,35-44,m
SE,2004,35-44,m
SE,2005,35-44,m
SE,2006,35-44,m
SE,2007,35-44,m
SE,2008,35-44,m
SG,1995,35-44,m
SG,1997,35-44,m
SG,1998,35-44,m
SG,1999,35-44,m
SG,2000,35-44,m
SG,2001,35-44,m
SG,2002,35-44,m
SG,2003,35-44,m
SG,2004,35-44,m
SG,2005,35-44,m
SG,2006,35-44,m
SG,2007,35-44,m
SG,2008,35-44,m
SI,1995,35-44,m
SI,1996,35-44,m
SI,1997,35-44,m
SI,1998,35-44,m
SI,1999,35-44,m
SI,2000,35-44,m
SI,2001,35-44,m
SI,2002,35-44,m
SI,2003,35-44,m
SI,2004,35-44,m
SI,2005,35-44,m
SI,2006,35-44,m
SI,2007,35-44,m
SI,2008,35-44,m
SK,1995,35-44,m
SK,1996,35-44,m
SK,1997,35-44,m
SK,1998,35-44,m
SK,1999,35-44,m
SK,2000,35-44,m
SK,2001,35-44,m
SK,2002,35-44,m
SK,2003,35-44,m
SK,2004,35-44,m
SK,2005,35-44,m
SK,2006,35-44,m
SK,2007,35-44,m
SK,2008,35-44,m
SL,1995,35-44,m
SL,1996,35-44,m
SL,1997,35-44,m
SL,1998,35-44,m
SL,2000,35-44,m
SL,2001,35-44,m
SL,2002,35-44,m
SL,2003,35-44,m
SL,2004,35-44,m
SL,2005,35-44,m
SL,2006,35-44,m
SL,2007,35-44,m
SL,2008,35-44,m
SM,2003,35-44,m
SM,2004,35-44,m
SN,1995,35-44,m
SN,1996,35-44,m
SN,1997,35-44,m
SN,1998,35-44,m
SN,1999,35-44,m
SN,2000,35-44,m
SN,2001,35-44,m
SN,2002,35-44,m
SN,2003,35-44,m
SN,2004,35-44,m
SN,2005,35-44,m
SN,2006,35-44,m
SN,2007,35-44,m
SN,2008,35-44,m
SO,1995,35-44,m
SO,1996,35-44,m
SO,1997,35-44,m
SO,1998,35-44,m
SO,1999,35-44,m
SO,2000,35-44,m
SO,2001,35-44,m
SO,2002,35-44,m
SO,2003,35-44,m
SO,2004,35-44,m
SO,2005,35-44,m
SO,2006,35-44,m
SO,2007,35-44,m
SO,2008,35-44,m
SR,1996,35-44,m
SR,1997,35-44,m
SR,2000,35-44,m
SR,2001,35-44,m
SR,2002,35-44,m
SR,2003,35-44,m
SR,2004,35-44,m
SR,2005,35-44,m
SR,2006,35-44,m
ST,2000,35-44,m
ST,2001,35-44,m
ST,2002,35-44,m
ST,2003,35-44,m
ST,2004,35-44,m
ST,2005,35-44,m
ST,2006,35-44,m
ST,2007,35-44,m
ST,2008,35-44,m
SV,1996,35-44,m
SV,1997,35-44,m
SV,1998,35-44,m
SV,1999,35-44,m
SV,2000,35-44,m
SV,2001,35-44,m
SV,2002,35-44,m
SV,2003,35-44,m
SV,2004,35-44,m
SV,2005,35-44,m
SV,2006,35-44,m
SV,2007,35-44,m
SV,2008,35-44,m
SY,1995,35-44,m
SY,1996,35-44,m
SY,1997,35-44,m
SY,1998,35-44,m
SY,2000,35-44,m
SY,2001,35-44,m
SY,2002,35-44,m
SY,2003,35-44,m
SY,2004,35-44,m
SY,2005,35-44,m
SY,2006,35-44,m
SY,2007,35-44,m
SY,2008,35-44,m
SZ,1995,35-44,m
SZ,1996,35-44,m
SZ,2000,35-44,m
SZ,2001,35-44,m
SZ,2002,35-44,m
SZ,2003,35-44,m
SZ,2004,35-44,m
SZ,2005,35-44,m
SZ,2006,35-44,m
SZ,2007,35-44,m
SZ,2008,35-44,m
TC,2002,35-44,m
TC,2003,35-44,m
TC,2006,35-44,m
TD,1999,35-44,m
TD,2002,35-44,m
TD,2003,35-44,m
TD,2004,35-44,m
TD,2005,35-44,m
TD,2008,35-44,m
TG,1995,35-44,m
TG,1996,35-44,m
TG,1998,35-44,m
TG,1999,35-44,m
TG,2000,35-44,m
TG,2002,35-44,m
TG,2003,35-44,m
TG,2004,35-44,m
TG,2005,35-44,m
TG,2006,35-44,m
TG,2007,35-44,m
TG,2008,35-44,m
TH,1995,35-44,m
TH,1996,35-44,m
TH,1997,35-44,m
TH,1998,35-44,m
TH,1999,35-44,m
TH,2000,35-44,m
TH,2001,35-44,m
TH,2002,35-44,m
TH,2003,35-44,m
TH,2004,35-44,m
TH,2005,35-44,m
TH,2006,35-44,m
TH,2007,35-44,m
TH,2008,35-44,m
TJ,1996,35-44,m
TJ,1997,35-44,m
TJ,1998,35-44,m
TJ,2001,35-44,m
TJ,2002,35-44,m
TJ,2004,35-44,m
TJ,2005,35-44,m
TJ,2007,35-44,m
TJ,2008,35-44,m
TK,2007,35-44,m
TK,2008,35-44,m
TL,2002,35-44,m
TL,2003,35-44,m
TL,2004,35-44,m
TL,2005,35-44,m
TL,2006,35-44,m
TL,2007,35-44,m
TL,2008,35-44,m
TM,1995,35-44,m
TM,1996,35-44,m
TM,1997,35-44,m
TM,1998,35-44,m
TM,1999,35-44,m
TM,2000,35-44,m
TM,2001,35-44,m
TM,2002,35-44,m
TM,2003,35-44,m
TM,2004,35-44,m
TM,2005,35-44,m
TM,2006,35-44,m
TM,2007,35-44,m
TM,2008,35-44,m
TN,1998,35-44,m
TN,1999,35-44,m
TN,2000,35-44,m
TN,2001,35-44,m
TN,2002,35-44,m
TN,2003,35-44,m
TN,2004,35-44,m
TN,2005,35-44,m
TN,2006,35-44,m
TN,2007,35-44,m
TN,2008,35-44,m
TO,1995,35-44,m
TO,1996,35-44,m
TO,1997,35-44,m
TO,1998,35-44,m
TO,1999,35-44,m
TO,2000,35-44,m
TO,2001,35-44,m
TO,2003,35-44,m
TO,2005,35-44,m
TO,2006,35-44,m
TO,2007,35-44,m
TO,2008,35-44,m
TR,2004,35-44,m
TR,2005,35-44,m
TR,2006,35-44,m
TR,2007,35-44,m
TR,2008,35-44,m
TT,1995,35-44,m
TT,1996,35-44,m
TT,1998,35-44,m
TT,1999,35-44,m
TT,2000,35-44,m
TT,2001,35-44,m
TT,2002,35-44,m
TT,2003,35-44,m
TT,2004,35-44,m
TT,2005,35-44,m
TT,2006,35-44,m
TT,2007,35-44,m
TT,2008,35-44,m
TV,1995,35-44,m
TV,1998,35-44,m
TV,2003,35-44,m
TV,2006,35-44,m
TV,2007,35-44,m
TV,2008,35-44,m
TZ,1995,35-44,m
TZ,1996,35-44,m
TZ,1997,35-44,m
TZ,1998,35-44,m
TZ,1999,35-44,m
TZ,2000,35-44,m
TZ,2001,35-44,m
TZ,2002,35-44,m
TZ,2003,35-44,m
TZ,2004,35-44,m
TZ,2005,35-44,m
TZ,2006,35-44,m
TZ,2007,35-44,m
TZ,2008,35-44,m
UA,1995,35-44,m
UA,1996,35-44,m
UA,1997,35-44,m
UA,1998,35-44,m
UA,1999,35-44,m
UA,2000,35-44,m
UA,2001,35-44,m
UA,2003,35-44,m
UA,2006,35-44,m
UA,2007,35-44,m
UA,2008,35-44,m
UG,1995,35-44,m
UG,1996,35-44,m
UG,1997,35-44,m
UG,1998,35-44,m
